https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1621857600000,2021-05-24 12:00:00,XRP/USDT,0.87700000,0.89660000,0.86500000,0.87990000,80076135.93000000,70575735.74545600,82442
1621854000000,2021-05-24 11:00:00,XRP/USDT,0.84140000,0.88690000,0.84010000,0.87690000,81227939.54000000,70344236.51339500,82521
1621850400000,2021-05-24 10:00:00,XRP/USDT,0.83770000,0.85750000,0.82450000,0.84150000,57536315.03000000,48442586.41184000,59281
1621846800000,2021-05-24 09:00:00,XRP/USDT,0.85660000,0.85670000,0.83530000,0.83770000,62438201.21000000,52853684.71324400,56702
1621843200000,2021-05-24 08:00:00,XRP/USDT,0.85910000,0.87090000,0.83840000,0.85650000,73902980.68000000,63063282.35927600,78250
1621839600000,2021-05-24 07:00:00,XRP/USDT,0.82800000,0.86250000,0.82790000,0.85890000,87945057.35000000,74185164.86839700,88290
1621836000000,2021-05-24 06:00:00,XRP/USDT,0.81520000,0.83670000,0.80240000,0.82790000,67835162.40000000,55605441.11725500,66902
1621832400000,2021-05-24 05:00:00,XRP/USDT,0.77550000,0.81880000,0.77530000,0.81540000,54591680.37000000,43697470.46283500,55196
1621828800000,2021-05-24 04:00:00,XRP/USDT,0.79450000,0.80570000,0.76660000,0.77570000,55547079.04000000,43707969.91692500,48656
1621825200000,2021-05-24 03:00:00,XRP/USDT,0.79400000,0.81160000,0.79120000,0.79450000,55615912.08000000,44532150.46061600,53317
1621821600000,2021-05-24 02:00:00,XRP/USDT,0.77450000,0.80390000,0.76500000,0.79360000,61364992.50000000,48144183.90991000,58621
1621818000000,2021-05-24 01:00:00,XRP/USDT,0.78520000,0.79000000,0.75370000,0.77450000,92426018.93000000,71495418.38881900,73798
1621814400000,2021-05-24 00:00:00,XRP/USDT,0.78990000,0.82640000,0.77890000,0.78530000,91206210.28000000,72951949.52284400,81544
1621810800000,2021-05-23 23:00:00,XRP/USDT,0.77470000,0.80410000,0.77420000,0.78980000,54770993.48000000,43411883.20146300,49674
1621807200000,2021-05-23 22:00:00,XRP/USDT,0.78570000,0.81870000,0.76750000,0.77500000,80251790.71000000,63609868.64287400,72297
1621803600000,2021-05-23 21:00:00,XRP/USDT,0.73000000,0.79990000,0.72800000,0.78520000,84886846.41000000,65518961.19889600,84890
1621800000000,2021-05-23 20:00:00,XRP/USDT,0.70180000,0.74450000,0.70170000,0.72950000,71369429.39000000,51805583.37888400,66993
1621796400000,2021-05-23 19:00:00,XRP/USDT,0.68740000,0.71010000,0.67790000,0.70180000,49497644.53000000,34476641.47251800,51466
1621792800000,2021-05-23 18:00:00,XRP/USDT,0.69560000,0.70900000,0.67420000,0.68670000,68242560.07000000,47028118.69425500,68347
1621789200000,2021-05-23 17:00:00,XRP/USDT,0.67730000,0.71220000,0.67350000,0.69570000,111512374.77000000,77638482.23241700,95739
1621785600000,2021-05-23 16:00:00,XRP/USDT,0.71550000,0.72220000,0.65000000,0.67720000,190463463.64000000,128290268.30327100,155154
1621782000000,2021-05-23 15:00:00,XRP/USDT,0.73140000,0.73640000,0.70550000,0.71550000,64362405.22000000,46371861.83389100,66477
1621778400000,2021-05-23 14:00:00,XRP/USDT,0.72540000,0.75610000,0.70680000,0.73120000,78433090.41000000,57014682.75536600,78734
1621774800000,2021-05-23 13:00:00,XRP/USDT,0.71920000,0.73500000,0.68740000,0.72550000,141120429.42000000,100028875.22606200,121190
1621771200000,2021-05-23 12:00:00,XRP/USDT,0.78510000,0.79670000,0.68270000,0.71910000,203081495.95000000,148416406.22500300,179045
1621767600000,2021-05-23 11:00:00,XRP/USDT,0.79280000,0.80650000,0.78200000,0.78500000,52591386.58000000,41791994.66141000,58846
1621764000000,2021-05-23 10:00:00,XRP/USDT,0.77830000,0.81750000,0.77540000,0.79270000,82317711.53000000,65914017.86956700,87854
1621760400000,2021-05-23 09:00:00,XRP/USDT,0.79450000,0.82580000,0.76680000,0.77820000,141732412.19000000,112248482.96683000,129841
1621756800000,2021-05-23 08:00:00,XRP/USDT,0.87800000,0.87810000,0.77040000,0.79400000,180681740.88000000,148085269.52303200,171882
1621753200000,2021-05-23 07:00:00,XRP/USDT,0.90070000,0.90700000,0.86430000,0.87800000,50558321.72000000,44683706.14207300,56677
1621749600000,2021-05-23 06:00:00,XRP/USDT,0.91620000,0.92330000,0.89000000,0.90060000,39891472.13000000,36022904.18029800,47178
1621746000000,2021-05-23 05:00:00,XRP/USDT,0.91350000,0.92180000,0.89650000,0.91620000,36855853.24000000,33492499.23793100,40966
1621742400000,2021-05-23 04:00:00,XRP/USDT,0.92260000,0.92650000,0.91020000,0.91350000,27771645.17000000,25487377.69387000,34538
1621738800000,2021-05-23 03:00:00,XRP/USDT,0.92550000,0.93440000,0.91860000,0.92260000,24863298.80000000,23013743.92229500,31013
1621735200000,2021-05-23 02:00:00,XRP/USDT,0.94270000,0.94960000,0.91790000,0.92500000,30177345.98000000,28126016.10584700,36321
1621731600000,2021-05-23 01:00:00,XRP/USDT,0.95210000,0.96790000,0.94050000,0.94270000,41233910.46000000,39380549.53913400,50192
1621728000000,2021-05-23 00:00:00,XRP/USDT,0.90520000,0.95640000,0.87730000,0.95210000,69826594.52000000,63882303.69742700,75696
1621724400000,2021-05-22 23:00:00,XRP/USDT,0.91110000,0.94650000,0.90100000,0.90520000,44604052.36000000,41169420.22778800,53980
1621720800000,2021-05-22 22:00:00,XRP/USDT,0.91880000,0.92200000,0.89460000,0.91130000,39399156.15000000,35766586.09012500,42777
1621717200000,2021-05-22 21:00:00,XRP/USDT,0.91210000,0.92360000,0.90650000,0.91880000,25885328.26000000,23678728.78070100,29405
1621713600000,2021-05-22 20:00:00,XRP/USDT,0.87350000,0.92430000,0.87290000,0.91220000,45296232.12000000,41062160.71209800,47600
1621710000000,2021-05-22 19:00:00,XRP/USDT,0.88900000,0.90300000,0.86990000,0.87340000,37872685.94000000,33716982.07152900,42477
1621706400000,2021-05-22 18:00:00,XRP/USDT,0.88320000,0.89000000,0.86660000,0.88900000,38754945.53000000,34041658.75128700,43167
1621702800000,2021-05-22 17:00:00,XRP/USDT,0.89440000,0.90570000,0.87410000,0.88330000,46447187.09000000,41275622.06510400,48841
1621699200000,2021-05-22 16:00:00,XRP/USDT,0.91190000,0.91900000,0.88830000,0.89440000,51336217.83000000,46355011.51815900,53233
1621695600000,2021-05-22 15:00:00,XRP/USDT,0.89860000,0.92710000,0.87400000,0.91180000,69668073.84000000,62609151.15406100,67580
1621692000000,2021-05-22 14:00:00,XRP/USDT,0.93610000,0.93950000,0.88620000,0.89880000,70547750.80000000,64165227.52289700,67137
1621688400000,2021-05-22 13:00:00,XRP/USDT,0.92820000,0.95400000,0.92420000,0.93620000,41451409.90000000,39035814.78505400,45790
1621684800000,2021-05-22 12:00:00,XRP/USDT,0.93050000,0.94770000,0.92080000,0.92820000,46308364.16000000,43321059.47742300,50937
1621681200000,2021-05-22 11:00:00,XRP/USDT,0.94790000,0.95220000,0.92100000,0.93050000,42848466.16000000,40016688.59324800,47188
1621677600000,2021-05-22 10:00:00,XRP/USDT,0.92080000,0.95790000,0.90460000,0.94800000,61785863.38000000,57604210.13462600,68105
1621674000000,2021-05-22 09:00:00,XRP/USDT,0.90930000,0.92770000,0.89390000,0.92110000,56375471.94000000,51507740.12596600,59111
1621670400000,2021-05-22 08:00:00,XRP/USDT,0.88940000,0.92730000,0.88890000,0.90920000,79844108.17000000,72818854.98999400,77981
1621666800000,2021-05-22 07:00:00,XRP/USDT,0.89340000,0.89550000,0.86280000,0.88930000,58279891.21000000,51295839.27778100,65713
1621663200000,2021-05-22 06:00:00,XRP/USDT,0.87180000,0.89620000,0.84580000,0.89340000,101223961.05000000,87993203.98397400,97498
1621659600000,2021-05-22 05:00:00,XRP/USDT,0.90060000,0.91020000,0.81600000,0.87190000,191876753.52000000,164622692.31286300,162964
1621656000000,2021-05-22 04:00:00,XRP/USDT,0.93340000,0.94470000,0.86450000,0.90060000,101246713.56000000,91755518.02081900,94544
1621652400000,2021-05-22 03:00:00,XRP/USDT,0.96420000,0.97700000,0.91620000,0.93330000,78045441.28000000,73737939.87202200,73826
1621648800000,2021-05-22 02:00:00,XRP/USDT,0.98200000,0.99720000,0.95350000,0.96420000,45595926.52000000,44467648.82874900,52327
1621645200000,2021-05-22 01:00:00,XRP/USDT,1.00110000,1.00590000,0.97700000,0.98200000,43992652.73000000,43640911.55821900,47385
1621641600000,2021-05-22 00:00:00,XRP/USDT,1.00620000,1.01620000,0.97180000,1.00110000,59462113.41000000,58933650.14414300,65120
1621638000000,2021-05-21 23:00:00,XRP/USDT,0.98250000,1.01600000,0.97000000,1.00620000,59742762.84000000,59505918.71801300,66403
1621634400000,2021-05-21 22:00:00,XRP/USDT,0.98180000,1.01280000,0.96150000,0.98210000,71357143.78000000,70319061.92626300,78326
1621630800000,2021-05-21 21:00:00,XRP/USDT,0.94940000,0.99390000,0.86410000,0.98240000,155329219.70000000,144393251.66020600,165630
1621627200000,2021-05-21 20:00:00,XRP/USDT,0.98830000,1.00760000,0.94240000,0.94960000,89253405.44000000,86473454.24449100,106286
1621623600000,2021-05-21 19:00:00,XRP/USDT,1.02990000,1.03180000,0.96790000,0.98860000,95114640.30000000,94769316.96868900,104972
1621620000000,2021-05-21 18:00:00,XRP/USDT,1.04020000,1.04040000,1.00010000,1.02990000,60912222.61000000,62238852.97095200,76303
1621616400000,2021-05-21 17:00:00,XRP/USDT,1.02550000,1.04410000,1.01000000,1.04010000,69287618.17000000,70981900.05290400,76349
1621612800000,2021-05-21 16:00:00,XRP/USDT,1.01220000,1.06000000,0.96000000,1.02560000,149276472.42000000,152779779.84101200,142823
1621609200000,2021-05-21 15:00:00,XRP/USDT,1.03620000,1.05820000,1.00000000,1.01220000,160070308.48000000,165582441.50646000,140555
1621605600000,2021-05-21 14:00:00,XRP/USDT,1.13720000,1.14600000,0.98160000,1.03620000,283884436.99000000,295684648.64465200,259547
1621602000000,2021-05-21 13:00:00,XRP/USDT,1.11090000,1.13940000,1.10390000,1.13730000,34845820.98000000,39198927.04252300,41770
1621598400000,2021-05-21 12:00:00,XRP/USDT,1.13200000,1.14080000,1.11000000,1.11090000,35733354.16000000,40319810.81863500,47680
1621594800000,2021-05-21 11:00:00,XRP/USDT,1.13000000,1.13670000,1.11330000,1.13200000,36005419.17000000,40426442.91792300,43203
1621591200000,2021-05-21 10:00:00,XRP/USDT,1.13890000,1.14480000,1.12750000,1.13000000,37409787.79000000,42512398.47617700,40972
1621587600000,2021-05-21 09:00:00,XRP/USDT,1.12030000,1.14500000,1.12010000,1.13880000,39900989.40000000,45270897.40112000,51230
1621584000000,2021-05-21 08:00:00,XRP/USDT,1.12230000,1.12790000,1.09220000,1.12030000,44338547.77000000,49340083.95154600,54579
1621580400000,2021-05-21 07:00:00,XRP/USDT,1.14250000,1.14290000,1.11060000,1.12210000,38959988.56000000,43769135.57695600,44286
1621576800000,2021-05-21 06:00:00,XRP/USDT,1.12220000,1.14500000,1.09180000,1.14250000,62289812.98000000,69421139.96194600,73333
1621573200000,2021-05-21 05:00:00,XRP/USDT,1.13710000,1.15000000,1.11820000,1.12240000,42470944.71000000,48173433.48870000,49747
1621569600000,2021-05-21 04:00:00,XRP/USDT,1.14840000,1.15800000,1.11510000,1.13730000,61971166.49000000,70372793.54952700,66833
1621566000000,2021-05-21 03:00:00,XRP/USDT,1.16700000,1.16720000,1.14760000,1.14830000,44493364.42000000,51402734.76752100,46319
1621562400000,2021-05-21 02:00:00,XRP/USDT,1.18930000,1.18930000,1.15620000,1.16710000,36831120.46000000,43124364.19212200,47130
1621558800000,2021-05-21 01:00:00,XRP/USDT,1.20100000,1.20660000,1.17850000,1.18930000,38731541.70000000,46166460.37237300,45517
1621555200000,2021-05-21 00:00:00,XRP/USDT,1.18020000,1.21940000,1.17800000,1.20080000,65279409.85000000,78533259.15108100,81055
1621551600000,2021-05-20 23:00:00,XRP/USDT,1.19830000,1.20540000,1.16090000,1.17950000,46773909.69000000,55160388.67936300,55508
1621548000000,2021-05-20 22:00:00,XRP/USDT,1.20190000,1.20790000,1.15390000,1.19880000,52114028.09000000,61581651.21135000,62953
1621544400000,2021-05-20 21:00:00,XRP/USDT,1.16950000,1.21000000,1.15960000,1.20190000,35331577.42000000,42214653.47960000,48690
1621540800000,2021-05-20 20:00:00,XRP/USDT,1.18050000,1.19820000,1.15690000,1.16940000,49753507.91000000,58628856.16681700,58581
1621537200000,2021-05-20 19:00:00,XRP/USDT,1.17000000,1.19500000,1.15760000,1.18020000,44962782.53000000,53065545.52935800,56216
1621533600000,2021-05-20 18:00:00,XRP/USDT,1.16760000,1.17800000,1.14790000,1.17000000,44384652.43000000,51733942.85428200,55893
1621530000000,2021-05-20 17:00:00,XRP/USDT,1.15520000,1.18150000,1.13030000,1.16710000,65078311.29000000,75217580.24726400,79356
1621526400000,2021-05-20 16:00:00,XRP/USDT,1.21690000,1.22030000,1.10760000,1.15530000,159999455.08000000,184861118.32632700,163218
1621522800000,2021-05-20 15:00:00,XRP/USDT,1.22560000,1.24980000,1.20260000,1.21670000,54294635.27000000,66718721.83113800,74373
1621519200000,2021-05-20 14:00:00,XRP/USDT,1.22740000,1.25170000,1.21520000,1.22570000,70644126.38000000,87178806.38662600,88795
1621515600000,2021-05-20 13:00:00,XRP/USDT,1.23540000,1.26640000,1.19750000,1.22680000,118319521.68000000,146164375.94765400,135664
1621512000000,2021-05-20 12:00:00,XRP/USDT,1.17820000,1.25000000,1.15410000,1.23520000,115649416.56000000,140502123.24513100,135825
1621508400000,2021-05-20 11:00:00,XRP/USDT,1.18860000,1.19240000,1.15240000,1.17830000,68085049.47000000,79832298.76322900,79572
1621504800000,2021-05-20 10:00:00,XRP/USDT,1.16870000,1.19020000,1.15250000,1.18860000,63667887.96000000,74419475.30907900,84956
1621501200000,2021-05-20 09:00:00,XRP/USDT,1.17350000,1.18600000,1.12050000,1.16870000,72358281.26000000,83537177.45734100,97027
1621497600000,2021-05-20 08:00:00,XRP/USDT,1.18570000,1.20000000,1.14680000,1.17370000,88525195.58000000,104128509.62426900,93775
1621494000000,2021-05-20 07:00:00,XRP/USDT,1.15760000,1.22850000,1.15650000,1.18570000,97962143.78000000,116628700.40353300,114131
1621490400000,2021-05-20 06:00:00,XRP/USDT,1.15810000,1.18000000,1.12250000,1.15770000,66233231.84000000,76233857.72397800,85563
1621486800000,2021-05-20 05:00:00,XRP/USDT,1.14140000,1.17410000,1.12770000,1.15810000,66935796.73000000,76983135.63881200,100964
1621483200000,2021-05-20 04:00:00,XRP/USDT,1.10640000,1.15000000,1.10310000,1.14120000,77126984.49000000,87228100.76607600,113372
1621479600000,2021-05-20 03:00:00,XRP/USDT,1.07690000,1.11460000,1.07000000,1.10640000,77210131.22000000,84324070.81560500,105063
1621476000000,2021-05-20 02:00:00,XRP/USDT,1.01770000,1.08550000,1.01310000,1.07640000,90760125.35000000,96041853.20470100,101297
1621472400000,2021-05-20 01:00:00,XRP/USDT,0.95110000,1.03940000,0.94720000,1.01810000,146413816.70000000,145672978.39087900,135758
1621468800000,2021-05-20 00:00:00,XRP/USDT,1.05650000,1.10840000,0.90000000,0.95170000,201757119.75000000,201149411.90720800,189598
1621465200000,2021-05-19 23:00:00,XRP/USDT,1.16970000,1.17640000,1.05600000,1.05680000,64970397.94000000,72606229.98382200,94711
1621461600000,2021-05-19 22:00:00,XRP/USDT,1.13770000,1.17980000,1.12490000,1.16970000,56972810.90000000,66224671.66179000,79074
1621458000000,2021-05-19 21:00:00,XRP/USDT,1.10640000,1.14770000,1.06380000,1.13770000,73398724.66000000,81470864.13873800,90522
1621454400000,2021-05-19 20:00:00,XRP/USDT,1.16480000,1.18000000,1.10100000,1.10670000,64705811.47000000,74267651.99284400,85061
1621450800000,2021-05-19 19:00:00,XRP/USDT,1.16220000,1.18650000,1.13900000,1.16480000,66456419.82000000,77350651.36089000,92899
1621447200000,2021-05-19 18:00:00,XRP/USDT,1.24670000,1.26300000,1.13300000,1.16240000,109861707.52000000,130024813.01719900,134466
1621443600000,2021-05-19 17:00:00,XRP/USDT,1.24850000,1.28480000,1.22510000,1.24680000,100608982.89000000,126221502.21726500,126920
1621440000000,2021-05-19 16:00:00,XRP/USDT,1.20150000,1.26730000,1.13400000,1.24850000,158061784.33000000,191086147.20063400,166153
1621436400000,2021-05-19 15:00:00,XRP/USDT,1.20430000,1.22730000,1.14370000,1.20150000,183059968.06000000,217034318.25207100,186711
1621432800000,2021-05-19 14:00:00,XRP/USDT,1.16120000,1.21000000,1.03860000,1.20450000,221022205.20000000,248011600.25221400,237146
1621429200000,2021-05-19 13:00:00,XRP/USDT,1.08330000,1.22970000,0.87000000,1.16050000,360416747.48000000,388902891.87833000,313437
1621425600000,2021-05-19 12:00:00,XRP/USDT,1.27850000,1.32400000,0.85000000,1.08330000,333172366.79000000,374356423.56851100,323821
1621422000000,2021-05-19 11:00:00,XRP/USDT,1.40730000,1.41480000,1.10000000,1.27870000,340815897.10000000,430389962.01600600,363107
1621418400000,2021-05-19 10:00:00,XRP/USDT,1.44850000,1.45390000,1.38000000,1.40720000,95260128.57000000,134074810.55155000,109293
1621414800000,2021-05-19 09:00:00,XRP/USDT,1.45110000,1.46990000,1.43240000,1.44850000,48402137.66000000,70072523.06778500,61271
1621411200000,2021-05-19 08:00:00,XRP/USDT,1.47820000,1.48240000,1.44140000,1.45110000,65657738.88000000,95926874.19912800,81752
1621407600000,2021-05-19 07:00:00,XRP/USDT,1.42630000,1.48400000,1.38460000,1.47880000,93133759.98000000,134229129.16818000,108257
1621404000000,2021-05-19 06:00:00,XRP/USDT,1.43520000,1.46890000,1.41490000,1.42630000,76943093.92000000,111272869.73050400,97494
1621400400000,2021-05-19 05:00:00,XRP/USDT,1.41190000,1.45630000,1.40590000,1.43530000,114575121.13000000,164023952.73439100,135220
1621396800000,2021-05-19 04:00:00,XRP/USDT,1.48830000,1.50700000,1.36100000,1.41160000,176844039.60000000,251185705.99660600,199539
1621393200000,2021-05-19 03:00:00,XRP/USDT,1.47540000,1.51560000,1.45760000,1.48820000,78291690.30000000,116579273.98300100,93111
1621389600000,2021-05-19 02:00:00,XRP/USDT,1.50780000,1.53800000,1.47180000,1.47510000,82021905.41000000,124055268.11507000,104693
1621386000000,2021-05-19 01:00:00,XRP/USDT,1.59770000,1.59830000,1.46970000,1.50790000,148411153.33000000,226532288.71786600,169484
1621382400000,2021-05-19 00:00:00,XRP/USDT,1.58930000,1.64480000,1.57500000,1.59810000,67172687.35000000,108565424.27102100,95988
1621378800000,2021-05-18 23:00:00,XRP/USDT,1.59010000,1.60140000,1.55500000,1.58890000,47946068.34000000,75549556.40341000,66557
1621375200000,2021-05-18 22:00:00,XRP/USDT,1.59170000,1.61900000,1.57010000,1.59000000,37470807.86000000,59860385.35575500,54670
1621371600000,2021-05-18 21:00:00,XRP/USDT,1.59420000,1.62000000,1.58000000,1.59200000,41710923.16000000,66632593.33318600,64488
1621368000000,2021-05-18 20:00:00,XRP/USDT,1.57880000,1.60610000,1.55840000,1.59400000,47261972.49000000,74961153.65978600,65871
1621364400000,2021-05-18 19:00:00,XRP/USDT,1.55830000,1.59400000,1.54810000,1.57880000,50108454.47000000,78691228.65095200,65821
1621360800000,2021-05-18 18:00:00,XRP/USDT,1.59270000,1.59400000,1.53620000,1.55850000,78328524.89000000,122140064.07576400,93116
1621357200000,2021-05-18 17:00:00,XRP/USDT,1.57880000,1.62840000,1.57110000,1.59260000,97359033.45000000,156119207.39486400,121164
1621353600000,2021-05-18 16:00:00,XRP/USDT,1.54770000,1.58440000,1.52920000,1.57880000,104999055.36000000,163652316.65766400,152191
1621350000000,2021-05-18 15:00:00,XRP/USDT,1.55580000,1.58840000,1.53190000,1.54790000,113024884.28000000,176416235.21519300,138910
1621346400000,2021-05-18 14:00:00,XRP/USDT,1.58420000,1.58420000,1.52000000,1.55580000,129714688.22000000,201145429.31132100,149476
1621342800000,2021-05-18 13:00:00,XRP/USDT,1.61210000,1.62650000,1.55730000,1.58390000,141425757.82000000,225522915.51857900,157566
1621339200000,2021-05-18 12:00:00,XRP/USDT,1.66940000,1.68500000,1.58590000,1.61190000,156908202.31000000,256138617.30488600,199565
1621335600000,2021-05-18 11:00:00,XRP/USDT,1.63530000,1.70500000,1.61920000,1.66950000,158981710.95000000,265421054.58051500,222007
1621332000000,2021-05-18 10:00:00,XRP/USDT,1.57560000,1.65000000,1.57130000,1.63510000,165796080.09000000,268440225.20188800,223853
1621328400000,2021-05-18 09:00:00,XRP/USDT,1.56890000,1.59000000,1.55340000,1.57570000,80373030.33000000,126279321.25096800,162106
1621324800000,2021-05-18 08:00:00,XRP/USDT,1.51620000,1.58000000,1.50570000,1.56860000,73179689.05000000,113380738.88052000,137962
1621321200000,2021-05-18 07:00:00,XRP/USDT,1.51250000,1.52210000,1.50350000,1.51590000,27695640.53000000,41907443.12197600,45692
1621317600000,2021-05-18 06:00:00,XRP/USDT,1.52290000,1.54510000,1.50680000,1.51230000,43083058.13000000,65853644.01101000,49703
1621314000000,2021-05-18 05:00:00,XRP/USDT,1.54000000,1.54000000,1.51880000,1.52300000,32881018.33000000,50257391.32876300,62777
1621310400000,2021-05-18 04:00:00,XRP/USDT,1.52470000,1.54870000,1.51930000,1.54000000,43481623.35000000,66671081.08599900,55126
1621306800000,2021-05-18 03:00:00,XRP/USDT,1.52940000,1.52940000,1.51000000,1.52460000,24214758.10000000,36766677.53212500,34221
1621303200000,2021-05-18 02:00:00,XRP/USDT,1.51880000,1.53330000,1.48850000,1.52940000,37276842.12000000,56219349.01495900,48846
1621299600000,2021-05-18 01:00:00,XRP/USDT,1.51080000,1.53000000,1.50520000,1.51820000,34026796.22000000,51597862.95942300,42597
1621296000000,2021-05-18 00:00:00,XRP/USDT,1.49520000,1.53000000,1.46980000,1.51080000,46684787.78000000,70341749.05519700,71213
1621292400000,2021-05-17 23:00:00,XRP/USDT,1.47060000,1.50500000,1.45940000,1.49460000,35237219.69000000,52335349.77954900,48497
1621288800000,2021-05-17 22:00:00,XRP/USDT,1.49280000,1.52100000,1.45350000,1.47060000,57400907.61000000,84976950.72478300,74669
1621285200000,2021-05-17 21:00:00,XRP/USDT,1.52710000,1.53000000,1.48000000,1.49280000,36877889.00000000,55461907.90398600,75687
1621281600000,2021-05-17 20:00:00,XRP/USDT,1.53150000,1.54750000,1.50800000,1.52710000,39797231.36000000,60906498.19134000,66488
1621278000000,2021-05-17 19:00:00,XRP/USDT,1.51390000,1.54380000,1.51070000,1.53150000,53569442.19000000,81738918.42269900,111636
1621274400000,2021-05-17 18:00:00,XRP/USDT,1.47930000,1.52360000,1.45720000,1.51400000,60615868.67000000,90920958.57503700,84369
1621270800000,2021-05-17 17:00:00,XRP/USDT,1.48710000,1.50650000,1.44170000,1.47940000,88898385.43000000,131643228.59050400,111586
1621267200000,2021-05-17 16:00:00,XRP/USDT,1.46930000,1.54830000,1.45790000,1.48660000,115901635.36000000,174968925.52216600,152318
1621263600000,2021-05-17 15:00:00,XRP/USDT,1.48220000,1.50290000,1.45000000,1.46920000,61836389.17000000,90872113.01877100,99144
1621260000000,2021-05-17 14:00:00,XRP/USDT,1.51420000,1.52170000,1.44790000,1.48190000,71006391.12000000,104849449.11876500,110938
1621256400000,2021-05-17 13:00:00,XRP/USDT,1.51700000,1.53500000,1.48710000,1.51440000,67972301.91000000,102378415.19541900,92482
1621252800000,2021-05-17 12:00:00,XRP/USDT,1.54200000,1.56500000,1.50360000,1.51710000,76010941.67000000,116645316.44633600,102295
1621249200000,2021-05-17 11:00:00,XRP/USDT,1.48860000,1.54340000,1.47770000,1.54150000,73731369.67000000,111788023.58805800,86618
1621245600000,2021-05-17 10:00:00,XRP/USDT,1.53380000,1.54800000,1.48220000,1.48850000,77937883.51000000,118222929.40954600,107143
1621242000000,2021-05-17 09:00:00,XRP/USDT,1.47480000,1.54250000,1.45390000,1.53390000,75327551.24000000,112323610.61564300,100416
1621238400000,2021-05-17 08:00:00,XRP/USDT,1.45070000,1.48220000,1.43230000,1.47500000,51720767.01000000,75388487.24633800,64791
1621234800000,2021-05-17 07:00:00,XRP/USDT,1.41020000,1.45890000,1.40290000,1.45090000,54669652.98000000,78376438.39427900,62710
1621231200000,2021-05-17 06:00:00,XRP/USDT,1.39730000,1.42840000,1.39200000,1.41030000,73691219.76000000,104076742.55417100,75973
1621227600000,2021-05-17 05:00:00,XRP/USDT,1.39910000,1.40710000,1.34520000,1.39680000,55136417.45000000,75882013.38402400,63884
1621224000000,2021-05-17 04:00:00,XRP/USDT,1.34990000,1.40490000,1.32420000,1.39920000,82774719.21000000,113582256.85598400,93803
1621220400000,2021-05-17 03:00:00,XRP/USDT,1.39210000,1.40500000,1.33500000,1.35010000,87247050.55000000,118741363.34438600,95031
1621216800000,2021-05-17 02:00:00,XRP/USDT,1.39400000,1.41490000,1.37770000,1.39220000,42619703.42000000,59452823.76318200,50136
1621213200000,2021-05-17 01:00:00,XRP/USDT,1.40910000,1.41540000,1.37550000,1.39400000,65154141.66000000,91018772.59504700,76777
1621209600000,2021-05-17 00:00:00,XRP/USDT,1.44960000,1.44980000,1.40450000,1.40910000,55602320.06000000,79419424.71521400,62440
1621206000000,2021-05-16 23:00:00,XRP/USDT,1.41680000,1.46170000,1.41060000,1.44960000,44042637.72000000,63447288.43942300,61239
1621202400000,2021-05-16 22:00:00,XRP/USDT,1.41550000,1.44410000,1.41090000,1.41720000,46285029.58000000,66023005.18809400,68210
1621198800000,2021-05-16 21:00:00,XRP/USDT,1.36670000,1.42540000,1.36200000,1.41500000,64652852.22000000,90408740.26517700,91289
1621195200000,2021-05-16 20:00:00,XRP/USDT,1.38690000,1.41750000,1.35630000,1.36630000,102777893.93000000,142755907.14782800,125502
1621191600000,2021-05-16 19:00:00,XRP/USDT,1.41640000,1.43660000,1.33730000,1.38710000,134802692.43000000,188150694.67219500,156382
1621188000000,2021-05-16 18:00:00,XRP/USDT,1.46640000,1.48290000,1.41000000,1.41610000,66584532.97000000,96391208.74524400,107983
1621184400000,2021-05-16 17:00:00,XRP/USDT,1.47240000,1.47990000,1.42400000,1.46640000,74988052.46000000,108971690.09107500,114904
1621180800000,2021-05-16 16:00:00,XRP/USDT,1.48190000,1.50220000,1.45000000,1.47260000,79561319.64000000,117246423.09046400,91535
1621177200000,2021-05-16 15:00:00,XRP/USDT,1.51510000,1.51830000,1.47000000,1.48190000,65676300.31000000,97978181.39280600,98010
1621173600000,2021-05-16 14:00:00,XRP/USDT,1.53910000,1.54580000,1.49050000,1.51500000,47176578.42000000,71628502.46302300,105218
1621170000000,2021-05-16 13:00:00,XRP/USDT,1.52400000,1.55240000,1.52230000,1.53900000,40955195.31000000,62972363.30232300,63720
1621166400000,2021-05-16 12:00:00,XRP/USDT,1.54080000,1.55690000,1.51500000,1.52390000,52644455.04000000,80799093.24134400,71945
1621162800000,2021-05-16 11:00:00,XRP/USDT,1.57890000,1.57950000,1.53440000,1.54070000,58284302.31000000,90802984.77693500,94978
1621159200000,2021-05-16 10:00:00,XRP/USDT,1.58790000,1.59360000,1.57390000,1.57890000,34364534.60000000,54398300.43251800,51327
1621155600000,2021-05-16 09:00:00,XRP/USDT,1.56520000,1.61310000,1.56500000,1.58800000,68491362.95000000,108877045.90578400,106020
1621152000000,2021-05-16 08:00:00,XRP/USDT,1.58940000,1.58980000,1.55510000,1.56520000,36353090.41000000,56986811.51961000,48726
1621148400000,2021-05-16 07:00:00,XRP/USDT,1.57270000,1.59070000,1.55420000,1.58930000,46856402.31000000,73612130.57165500,88961
1621144800000,2021-05-16 06:00:00,XRP/USDT,1.56990000,1.58490000,1.55610000,1.57270000,53997674.88000000,84865402.91587100,92207
